steps,periods,day ahead,solar,temperature
6840,0,0.115,0.0,15.4
6841,0,0.10714,0.0,14.9
6842,0,0.1014,0.0,14.9
6843,0,0.10008,0.0,14.5
6844,0,0.09525,0.0,14.0
6845,0,0.12943,0.0,14.4
6846,0,0.14345,0.0,14.7
6847,0,0.14525,0.0,15.3
6848,0,0.13205,0.0,17.1
6849,0,0.099,0.0800550347206442,18.8
6850,0,0.07202,0.3349593090151126,21.1
6851,0,0.03445,0.5593615887094213,23.7
6852,0,0.0073,0.6612541955673584,25.0
6853,0,0.00431,0.6479359885890443,24.2
6854,0,0.00424,0.4911817912047702,25.9
6855,0,0.01,0.2527692726656655,23.5
6856,0,0.0464799999999999,0.0,23.9
6857,0,0.07423,0.0,21.0
6858,0,0.0762999999999999,0.0,19.7
6859,0,0.01594,0.0,19.2
6860,0,0.00505,0.0,18.5
6861,0,0.0002,0.0,17.1
6862,0,-0.00081,0.0,15.7
6863,0,-8.999999999999999e-05,0.0,16.7
6864,0,-0.00187,0.0,17.3
6865,0,-0.00149,0.0,17.8
6866,0,-0.00172,0.0,18.4
6867,0,-0.00221,0.0,18.9
6868,0,-0.00208,0.0,18.9
6869,0,-0.0009599999999999,0.0,20.0
6870,0,-2e-05,0.0,16.5
6871,0,0.0090899999999999,0.0,17.0
6872,0,0.0206,0.0,17.7
6873,0,0.00108,0.0,18.1
6874,0,-5e-05,0.0,14.6
6875,0,-0.00094,0.1227148279080578,13.8
6876,0,-0.00109,0.2576751007275539,14.3
6877,0,-0.00139,0.3151156715657199,14.6
6878,0,-8e-05,0.0442015038702163,14.3
6879,0,0.0006,0.0135330233272404,14.0
6880,0,0.06719,0.0,13.7
6881,0,0.1179,0.0,12.6
6882,0,0.12997,0.0,11.2
6883,0,0.09691,0.0,10.3
6884,0,0.08568,0.0,9.9
6885,0,0.07459,0.0,8.3
6886,0,0.04706,0.0,8.5
6887,0,0.01467,0.0,8.8
6888,0,0.00696,0.0,9.3
6889,0,0.00579,0.0,8.4
6890,0,0.00906,0.0,7.0
6891,0,0.0057199999999999,0.0,5.5
6892,0,0.00763,0.0,5.6
6893,0,0.00588,0.0,4.9
6894,0,0.02134,0.0,5.0
6895,0,0.0245799999999999,0.0,6.1
6896,0,0.0308999999999999,0.0310378201938605,7.6
6897,0,0.00507,0.230712007827765,9.0
6898,0,4e-05,0.507909365993221,10.6
6899,0,-8.999999999999999e-05,0.6094226316116277,9.1
6900,0,-0.001,0.5040664709294465,10.1
6901,0,-0.00176,0.2858350859868287,9.5
6902,0,-0.00023,0.1238033522689221,10.0
6903,0,0.00104,0.0748615289817572,9.5
6904,0,0.0808,0.0,9.2
6905,0,0.1399,0.0,8.2
6906,0,0.13498,0.0,7.2
6907,0,0.13226,0.0,6.0
6908,0,0.11503,0.0,5.3
6909,0,0.11696,0.0,3.4
6910,0,0.09528,0.0,2.0
6911,0,0.10362,0.0,1.0
6912,0,0.09703,0.0,-0.4
6913,0,0.09837,0.0,-0.2
6914,0,0.09663,0.0,-0.2
6915,0,0.09443,0.0,-0.9
6916,0,0.09827,0.0,-0.9
6917,0,0.13956,0.0,-1.6
6918,0,0.15937,0.0,-1.1
6919,0,0.16572,0.0,-0.4
6920,0,0.15449,0.025483241491974,2.9
6921,0,0.12196,0.117996818171383,5.1
6922,0,0.11682,0.2773208287755147,6.7
6923,0,0.11379,0.394740088361746,8.0
6924,0,0.10625,0.4636319742663053,8.9
6925,0,0.1094899999999999,0.3955223301247706,9.2
6926,0,0.11675,0.2579284101666583,10.1
6927,0,0.13896,0.0958310189904455,10.1
6928,0,0.16683,0.0,9.5
6929,0,0.21106,0.0,7.2
6930,0,0.24,0.0,6.1
6931,0,0.15994,0.0,5.3
6932,0,0.14501,0.0,4.7
6933,0,0.1352,0.0,3.8
6934,0,0.1192199999999999,0.0,2.3
6935,0,0.12758,0.0,2.1
6936,0,0.11404,0.0,0.8
6937,0,0.1083799999999999,0.0,0.6
6938,0,0.1055,0.0,0.4
6939,0,0.1105699999999999,0.0,-0.1
6940,0,0.12196,0.0,-0.5
6941,0,0.15025,0.0,-0.3
6942,0,0.165,0.0,0.0
6943,0,0.19108,0.0,1.1
6944,0,0.1594,0.0,3.3
6945,0,0.13498,0.0178902578381699,6.2
6946,0,0.11367,0.0314231972095134,8.4
6947,0,0.1089099999999999,0.0499651338712841,9.3
6948,0,0.10008,0.0317655508830095,9.5
6949,0,0.0984,0.0,9.5
6950,0,0.10795,0.0602746300232522,9.4
6951,0,0.1284199999999999,0.1056683692585225,10.5
6952,0,0.15312,0.0,9.4
6953,0,0.1659199999999999,0.0,6.6
6954,0,0.1644499999999999,0.0,4.8
6955,0,0.12997,0.0,4.4
6956,0,0.1329,0.0,3.4
6957,0,0.12603,0.0,1.6
6958,0,0.10442,0.0,1.0
6959,0,0.0895799999999999,0.0,0.6
6960,0,0.08906,0.0,1.6
6961,0,0.08836,0.0,1.4
6962,0,0.08948,0.0,1.2
6963,0,0.0919899999999999,0.0,0.4
6964,0,0.09756,0.0,0.3
6965,0,0.134,0.0,0.5
6966,0,0.16691,0.0,0.1
6967,0,0.1591399999999999,0.0,1.5
6968,0,0.1234099999999999,0.0,4.6
6969,0,0.09002,0.189057146483626,7.1
6970,0,0.07692,0.3408529852646061,9.2
6971,0,0.07009,0.4693769483282213,10.4
6972,0,0.064,0.4055671385636586,11.9
6973,0,0.07159,0.3740233090436452,12.8
6974,0,0.09007,0.4093429438653926,12.7
6975,0,0.11516,0.1993200760094557,12.5
6976,0,0.13108,0.0,10.4
6977,0,0.11054,0.0,9.8
6978,0,0.1069,0.0,9.7
6979,0,0.09681,0.0,9.5
6980,0,0.08629,0.0,8.5
6981,0,0.07623,0.0,7.6
6982,0,0.0474799999999999,0.0,7.5
6983,0,0.02589,0.0,7.4
6984,0,0.0154499999999999,0.0,7.4
6985,0,0.0101,0.0,7.5
6986,0,0.00815,0.0,7.5
6987,0,0.01701,0.0,7.8
6988,0,0.04288,0.0,7.8
6989,0,0.08807,0.0,8.1
6990,0,0.10778,0.0,8.5
6991,0,0.12411,0.0,8.8
6992,0,0.127,0.0,9.8
6993,0,0.12275,0.0496551659953111,10.7
6994,0,0.12464,0.1848144622378058,12.5
6995,0,0.1248499999999999,0.2761220625639902,13.1
6996,0,0.12011,0.1447688638807845,14.9
6997,0,0.1195799999999999,0.0,14.9
6998,0,0.12362,0.0,14.8
6999,0,0.13304,0.0,14.2
7000,0,0.1377,0.0,13.2
7001,0,0.13887,0.0,12.7
7002,0,0.13807,0.0,12.7
7003,0,0.11679,0.0,12.6
7004,0,0.09475,0.0,11.9
7005,0,0.097,0.0,11.6
7006,0,0.0836,0.0,11.7
7007,0,0.07759,0.0,11.7
7008,0,0.06369,0.0,10.7
7009,0,0.0512,0.0,10.5
7010,0,0.03527,0.0,10.2
7011,0,0.02305,0.0,10.5
7012,0,0.04175,0.0,10.6
7013,0,0.07669,0.0,10.7
7014,0,0.10812,0.0,10.7
7015,0,0.11944,0.0,11.2
7016,0,0.12476,0.0,11.5
7017,0,0.11522,0.0,11.7
7018,0,0.10916,0.0,12.2
7019,0,0.10075,0.0,13.3
7020,0,0.09376,0.0507745238553465,14.7
7021,0,0.09281,0.0867508255972822,16.0
7022,0,0.09531,0.0402859262700926,17.2
7023,0,0.09903,0.0,16.9
7024,0,0.1085,0.0,16.3
7025,0,0.11754,0.0,15.8
7026,0,0.12029,0.0,14.8
7027,0,0.10194,0.0,13.5
7028,0,0.08286,0.0,13.1
7029,0,0.07851,0.0,12.8
7030,0,0.05644,0.0,12.5
7031,0,0.0531,0.0,11.4
7032,0,0.03727,0.0,12.6
7033,0,0.03974,0.0,11.8
7034,0,0.03395,0.0,11.0
7035,0,0.0371499999999999,0.0,11.6
7036,0,0.03514,0.0,13.2
7037,0,0.0437,0.0,13.0
7038,0,0.06667,0.0,12.7
7039,0,0.07495,0.0,13.4
7040,0,0.05871,0.0,14.3
7041,0,0.0448299999999999,0.0550969982582162,16.2
7042,0,0.0311,0.3372974304202586,17.1
7043,0,0.0208,0.5101258480144545,16.7
7044,0,0.01,0.4645727611735609,18.0
7045,0,0.01321,0.360381428628333,16.9
7046,0,0.02803,0.0747362165043695,15.9
7047,0,0.08435,0.0,14.7
7048,0,0.11477,0.0,14.1
7049,0,0.1284,0.0,13.7
7050,0,0.11472,0.0,13.2
7051,0,0.09021,0.0,12.0
7052,0,0.05339,0.0,11.5
7053,0,0.04933,0.0,10.9
7054,0,0.04015,0.0,10.9
7055,0,0.0393699999999999,0.0,10.6
7056,0,0.0303599999999999,0.0,10.7
7057,0,0.0186099999999999,0.0,10.2
7058,0,0.01563,0.0,9.1
7059,0,0.01835,0.0,8.8
7060,0,0.03432,0.0,8.6
7061,0,0.03026,0.0,8.2
7062,0,0.0582,0.0,8.2
7063,0,0.0545,0.0,7.8
7064,0,0.06283,0.1371334831594232,11.3
7065,0,0.05158,0.3622487314290024,13.3
7066,0,0.04859,0.3950470966580245,14.0
7067,0,0.04499,0.4095207297211631,14.2
7068,0,0.02919,0.3618989037787929,16.2
7069,0,0.03186,0.3445908740925976,14.9
7070,0,0.05129,0.1409266524816545,16.2
7071,0,0.07732,0.0,15.9
7072,0,0.12583,0.0,13.7
7073,0,0.13529,0.0,11.9
7074,0,0.13902,0.0,10.1
7075,0,0.12605,0.0,8.8
7076,0,0.11247,0.0,7.1
7077,0,0.10218,0.0,7.9
7078,0,0.09666,0.0,7.5
7079,0,0.0994599999999999,0.0,7.7
7080,0,0.10006,0.0,6.9
7081,0,0.10128,0.0,6.9
7082,0,0.10011,0.0,5.6
7083,0,0.09873,0.0,5.2
7084,0,0.1054099999999999,0.0,2.6
7085,0,0.1429,0.0,3.7
7086,0,0.1775,0.0,3.5
7087,0,0.1983899999999999,0.0,5.5
7088,0,0.15165,0.1493418273372598,8.2
7089,0,0.12807,0.3995057926926415,10.9
7090,0,0.10903,0.5680901892741359,13.1
7091,0,0.10226,0.5269415554115727,14.5
7092,0,0.1032199999999999,0.4764162710921667,15.0
7093,0,0.107,0.2575737081841475,15.0
7094,0,0.12872,0.0,14.3
7095,0,0.13867,0.0,14.2
7096,0,0.15497,0.0,13.4
7097,0,0.16519,0.0,12.2
7098,0,0.1559,0.0,10.7
7099,0,0.12733,0.0,11.2
7100,0,0.10402,0.0,10.4
7101,0,0.10795,0.0,11.9
7102,0,0.09276,0.0,11.3
7103,0,0.10133,0.0,11.2
7104,0,0.0972099999999999,0.0,10.8
7105,0,0.09454,0.0,10.7
7106,0,0.08946,0.0,11.0
7107,0,0.0902699999999999,0.0,10.6
7108,0,0.0948,0.0,10.9
7109,0,0.10165,0.0,10.2
7110,0,0.12012,0.0,10.3
7111,0,0.13072,0.0,10.7
7112,0,0.13635,0.0,11.2
7113,0,0.12837,0.0,11.8
7114,0,0.125,0.0,12.3
7115,0,0.11899,0.0,12.3
7116,0,0.11254,0.0,11.9
7117,0,0.1154,0.0,11.6
7118,0,0.1321699999999999,0.0,11.6
7119,0,0.12916,0.0,11.6
7120,0,0.14,0.0,11.6
7121,0,0.14987,0.0,11.5
7122,0,0.1540699999999999,0.0,11.5
7123,0,0.1334499999999999,0.0,11.2
7124,0,0.11931,0.0,11.4
7125,0,0.1141,0.0,11.3
7126,0,0.10278,0.0,11.2
7127,0,0.0990699999999999,0.0,10.7
7128,0,0.09456,0.0,10.2
7129,0,0.08943,0.0,10.0
7130,0,0.08606,0.0,9.0
7131,0,0.09054,0.0,8.4
7132,0,0.0969899999999999,0.0,7.1
7133,0,0.1255,0.0,7.1
7134,0,0.15016,0.0,7.4
7135,0,0.15287,0.0,8.0
7136,0,0.14049,0.0,8.9
7137,0,0.13002,0.0431675553301969,10.1
7138,0,0.1249899999999999,0.2545148637297924,9.6
7139,0,0.11738,0.4090864582663925,11.6
7140,0,0.11562,0.5184666373991041,11.4
7141,0,0.12447,0.3971957121813532,11.6
7142,0,0.13813,0.025689735997362,12.5
7143,0,0.14751,0.0,12.2
7144,0,0.1537299999999999,0.0,12.3
7145,0,0.15462,0.0,13.0
7146,0,0.15771,0.0,12.5
7147,0,0.13708,0.0,12.2
7148,0,0.12355,0.0,12.2
7149,0,0.12006,0.0,11.8
7150,0,0.1128,0.0,12.7
7151,0,0.08948,0.0,11.6
7152,0,0.0899099999999999,0.0,11.7
7153,0,0.08749,0.0,11.8
7154,0,0.08704,0.0,12.2
7155,0,0.08992,0.0,12.1
7156,0,0.1,0.0,11.8
7157,0,0.11708,0.0,11.6
7158,0,0.13366,0.0,11.4
7159,0,0.14385,0.0,10.4
7160,0,0.149,0.0,11.2
7161,0,0.14637,0.0385200443373674,12.1
7162,0,0.14,0.0,12.8
7163,0,0.13111,0.0,13.3
7164,0,0.12009,0.0,12.3
7165,0,0.1196,0.0,11.6
7166,0,0.12001,0.0,12.1
7167,0,0.1311399999999999,0.0,12.4
7168,0,0.14291,0.0,12.2
7169,0,0.15095,0.0,11.0
7170,0,0.15099,0.0,11.5
7171,0,0.13072,0.0,11.2
7172,0,0.11906,0.0,11.3
7173,0,0.11706,0.0,11.3
7174,0,0.10485,0.0,11.6
7175,0,0.10456,0.0,11.2
7176,0,0.09733,0.0,10.7
7177,0,0.09511,0.0,10.4
7178,0,0.095,0.0,10.0
7179,0,0.09915,0.0,9.6
7180,0,0.1045799999999999,0.0,9.5
7181,0,0.12261,0.0,9.6
7182,0,0.14328,0.0,9.5
7183,0,0.15455,0.0,9.4
7184,0,0.1527,0.0,9.5
7185,0,0.1451899999999999,0.0,10.0
7186,0,0.13829,0.0,10.8
7187,0,0.12239,0.0,11.4
7188,0,0.1098,0.0,12.1
7189,0,0.10157,0.0,13.1
7190,0,0.10768,0.0,13.1
7191,0,0.12641,0.0,12.4
7192,0,0.12836,0.0,11.3
7193,0,0.13982,0.0,10.6
7194,0,0.14054,0.0,9.9
7195,0,0.12089,0.0,8.8
7196,0,0.10005,0.0,9.5
7197,0,0.09684,0.0,8.7
7198,0,0.0937,0.0,7.7
7199,0,0.0846,0.0,7.8
7200,0,0.06861,0.0,8.1
7201,0,0.06459,0.0,9.4
7202,0,0.055,0.0,9.4
7203,0,0.06051,0.0,9.5
7204,0,0.06901,0.0,9.7
7205,0,0.06647,0.0,9.6
7206,0,0.0799,0.0,9.4
7207,0,0.0906899999999999,0.0,9.7
7208,0,0.0895,0.0,11.0
7209,0,0.08701,0.0,11.6
7210,0,0.06979,0.1133029184854243,11.9
7211,0,0.06986,0.0571104688916567,13.7
7212,0,0.0679,0.0191535425649758,13.9
7213,0,0.07391,0.0,13.9
7214,0,0.087,0.0,13.6
7215,0,0.11202,0.0,12.5
7216,0,0.1398,0.0,10.8
7217,0,0.14896,0.0,10.3
7218,0,0.11883,0.0,10.1
7219,0,0.09035,0.0,10.0
7220,0,0.08351,0.0,9.7
7221,0,0.07548,0.0,10.2
7222,0,0.0474799999999999,0.0,10.7
7223,0,0.01405,0.0,10.0
7224,0,0.0009599999999999,0.0,10.0
7225,0,1e-05,0.0,10.1
7226,0,2e-05,0.0,9.7
7227,0,-0.0002399999999999,0.0,10.2
7228,0,-0.00028,0.0,9.7
7229,0,-0.00039,0.0,9.7
7230,0,-0.0003599999999999,0.0,9.3
7231,0,-7.000000000000001e-05,0.0,10.4
7232,0,1e-05,0.0,10.6
7233,0,0.0,0.0,11.4
7234,0,-0.0002099999999999,0.0,13.8
7235,0,-8e-05,0.0,14.0
7236,0,-3e-05,0.0,14.2
7237,0,0.00061,0.0,13.5
7238,0,0.0100299999999999,0.0,15.2
7239,0,0.04003,0.0,15.0
7240,0,0.07692,0.0,14.0
7241,0,0.0839,0.0,13.9
7242,0,0.07698,0.0,13.9
7243,0,0.06737,0.0,13.1
7244,0,0.06216,0.0,12.0
7245,0,0.05402,0.0,11.2
7246,0,0.05194,0.0,10.8
7247,0,0.03841,0.0,11.3
7248,0,0.008,0.0,11.4
7249,0,0.00817,0.0,11.8
7250,0,0.00836,0.0,11.4
7251,0,0.01002,0.0,10.9
7252,0,0.01478,0.0,10.4
7253,0,0.02516,0.0,9.9
7254,0,0.08029,0.0,8.8
7255,0,0.1059099999999999,0.0,8.8
7256,0,0.111,0.0,11.2
7257,0,0.103,0.0067130258255837,13.0
7258,0,0.09,0.2622614902695225,14.4
7259,0,0.09617,0.5085666961667212,15.5
7260,0,0.10254,0.5061507159362794,17.0
7261,0,0.11462,0.2906483894929612,16.4
7262,0,0.12398,0.0,16.1
7263,0,0.13945,0.0,15.2
7264,0,0.14493,0.0,13.7
7265,0,0.16584,0.0,13.5
7266,0,0.171,0.0,13.3
7267,0,0.1510999999999999,0.0,11.9
7268,0,0.12902,0.0,12.2
7269,0,0.11727,0.0,12.1
7270,0,0.11326,0.0,12.3
7271,0,0.0954,0.0,11.8
7272,0,0.08605,0.0,11.7
7273,0,0.0792,0.0,12.1
7274,0,0.07196,0.0,11.8
7275,0,0.0648,0.0,11.5
7276,0,0.06197,0.0,10.9
7277,0,0.06977,0.0,10.4
7278,0,0.08848,0.0,9.8
7279,0,0.10739,0.0,10.1
7280,0,0.1080199999999999,0.0,10.4
7281,0,0.1005,0.0,10.4
7282,0,0.093,0.0,10.5
7283,0,0.10195,0.0,11.0
7284,0,0.10149,0.0,11.6
7285,0,0.09777,0.0,11.6
7286,0,0.10497,0.0,11.8
7287,0,0.11751,0.0,12.0
7288,0,0.13511,0.0,10.7
7289,0,0.16181,0.0,9.8
7290,0,0.17204,0.0,9.4
7291,0,0.15292,0.0,8.9
7292,0,0.12588,0.0,9.3
7293,0,0.11592,0.0,10.1
7294,0,0.10492,0.0,10.2
7295,0,0.09537,0.0,9.9
7296,0,0.06537,0.0,10.0
7297,0,0.06558,0.0,10.1
7298,0,0.06079,0.0,9.0
7299,0,0.06074,0.0,9.2
7300,0,0.05894,0.0,8.8
7301,0,0.06604,0.0,8.8
7302,0,0.07897,0.0,8.8
7303,0,0.08556,0.0,9.4
7304,0,0.08777,0.0,10.5
7305,0,0.06923,0.0307438844539176,11.9
7306,0,0.059,0.2577713432335903,13.8
7307,0,0.0514,0.4061637525259351,14.6
7308,0,0.04764,0.5197967720846989,15.7
7309,0,0.05199,0.4037796014591993,15.7
7310,0,0.0640699999999999,0.3045164960501737,15.1
7311,0,0.08065,0.0546259139725058,14.0
7312,0,0.07897,0.0,13.4
7313,0,0.08495,0.0,12.9
7314,0,0.0795,0.0,11.9
7315,0,0.0665699999999999,0.0,11.7
7316,0,0.0531499999999999,0.0,11.5
7317,0,0.0395099999999999,0.0,10.6
7318,0,0.03417,0.0,11.5
7319,0,0.01876,0.0,10.8
7320,0,0.0214,0.0,8.9
7321,0,0.01697,0.0,7.7
7322,0,0.01538,0.0,6.3
7323,0,0.01341,0.0,6.7
7324,0,0.01449,0.0,5.7
7325,0,0.02252,0.0,5.8
7326,0,0.0695699999999999,0.0,7.0
7327,0,0.07501,0.0,7.5
7328,0,0.0783199999999999,0.0,7.7
7329,0,0.06916,0.0,8.8
7330,0,0.06008,0.0,8.9
7331,0,0.06143,0.0,9.3
7332,0,0.0603999999999999,0.0,9.6
7333,0,0.0593599999999999,0.0,9.1
7334,0,0.0695,0.0,9.7
7335,0,0.07608,0.0,9.3
7336,0,0.07943,0.0,9.3
7337,0,0.08726,0.0,9.1
7338,0,0.09795,0.0,9.1
7339,0,0.09384,0.0,8.9
7340,0,0.08776,0.0,8.5
7341,0,0.07595,0.0,8.6
7342,0,0.07227,0.0,8.4
7343,0,0.05704,0.0,7.8
7344,0,0.01517,0.0,7.7
7345,0,0.01147,0.0,6.9
7346,0,0.01,0.0,6.0
7347,0,0.00573,0.0,5.9
7348,0,0.00973,0.0,5.2
7349,0,0.0236,0.0,3.9
7350,0,0.0615799999999999,0.0,5.1
7351,0,0.0897999999999999,0.0,4.9
7352,0,0.09502,0.0,5.2
7353,0,0.08959,0.0,6.7
7354,0,0.08279,0.0,7.0
7355,0,0.0713599999999999,0.0,7.3
7356,0,0.06167,0.0,7.8
7357,0,0.06071,0.0,8.0
7358,0,0.06472,0.0,8.1
7359,0,0.06902,0.0,8.2
7360,0,0.08195,0.0,7.8
7361,0,0.088,0.0,7.8
7362,0,0.08925,0.0,7.4
7363,0,0.08823,0.0,6.8
7364,0,0.0690699999999999,0.0,6.5
7365,0,0.05313,0.0,6.3
7366,0,0.04553,0.0,6.1
7367,0,0.02063,0.0,5.9
7368,0,0.04572,0.0,4.7
7369,0,0.03206,0.0,5.0
7370,0,0.03,0.0,4.2
7371,0,0.02201,0.0,3.4
7372,0,0.01919,0.0,3.0
7373,0,0.0154,0.0,3.0
7374,0,0.01613,0.0,4.9
7375,0,0.0250799999999999,0.0,5.3
7376,0,0.02585,0.0,6.1
7377,0,0.02,0.0979657099907308,7.5
7378,0,0.0139499999999999,0.3547976831973286,9.1
7379,0,0.0152,0.4073585315415462,10.3
7380,0,0.02,0.3429915632442947,10.2
7381,0,0.02114,0.0971054211774253,10.4
7382,0,0.0307899999999999,0.0,10.3
7383,0,0.04269,0.0,10.1
7384,0,0.04,0.0,9.4
7385,0,0.04876,0.0,8.2
7386,0,0.04,0.0,8.5
7387,0,0.02961,0.0,9.1
7388,0,0.01282,0.0,9.7
7389,0,0.0104,0.0,9.9
7390,0,0.01173,0.0,10.4
7391,0,0.00705,0.0,10.2
7392,0,0.00871,0.0,9.7
7393,0,0.0065899999999999,0.0,9.8
7394,0,0.00518,0.0,9.3
7395,0,0.00298,0.0,9.1
7396,0,0.00424,0.0,9.7
7397,0,0.00799,0.0,9.7
7398,0,0.00729,0.0,9.9
7399,0,0.01129,0.0,10.6
7400,0,0.01558,0.0,11.4
7401,0,0.02402,0.0,11.6
7402,0,0.04747,0.0,12.5
7403,0,0.04846,0.0,12.5
7404,0,0.04428,0.0,12.4
7405,0,0.0297,0.0,12.2
7406,0,0.0381499999999999,0.0,12.3
7407,0,0.05718,0.0,12.3
7408,0,0.06309,0.0,11.1
7409,0,0.07495,0.0,10.3
7410,0,0.07267,0.0,10.2
7411,0,0.05917,0.0,10.1
7412,0,0.0464799999999999,0.0,9.8
7413,0,0.02085,0.0,9.7
7414,0,0.01584,0.0,9.2
7415,0,0.00571,0.0,8.9
7416,0,0.00276,0.0,9.2
7417,0,0.00011,0.0,9.2
7418,0,3e-05,0.0,8.9
7419,0,0.00014,0.0,8.0
7420,0,0.0043,0.0,7.7
7421,0,0.01693,0.0,8.0
7422,0,0.07257,0.0,8.4
7423,0,0.09556,0.0,8.5
7424,0,0.09593,0.0,9.1
7425,0,0.07493,0.0104133488398586,10.0
7426,0,0.06014,0.2786881531425447,11.0
7427,0,0.05629,0.2185849015040586,12.0
7428,0,0.05805,0.0647423709498106,12.3
7429,0,0.06698,0.0871052834538238,12.9
7430,0,0.08029,0.0656527305295502,12.6
7431,0,0.10008,0.0,12.3
7432,0,0.11217,0.0,11.7
7433,0,0.13767,0.0,11.4
7434,0,0.15094,0.0,11.1
7435,0,0.13952,0.0,10.4
7436,0,0.11112,0.0,8.8
7437,0,0.10567,0.0,8.4
7438,0,0.09908,0.0,7.5
7439,0,0.08774,0.0,7.3
7440,0,0.0789,0.0,6.8
7441,0,0.0762999999999999,0.0,6.0
7442,0,0.0708,0.0,5.3
7443,0,0.06801,0.0,5.2
7444,0,0.07025,0.0,5.0
7445,0,0.08335,0.0,5.0
7446,0,0.10128,0.0,4.7
7447,0,0.1328899999999999,0.0,5.3
7448,0,0.13605,0.0,7.0
7449,0,0.11493,0.0841266332290985,8.9
7450,0,0.09945,0.1129854735919024,10.5
7451,0,0.08903,0.1761969353467285,10.4
7452,0,0.08621,0.1697124691421676,10.8
7453,0,0.08879,0.0,10.5
7454,0,0.09749,0.0,10.8
7455,0,0.10807,0.0,7.9
7456,0,0.1129,0.0,7.3
7457,0,0.13684,0.0,7.6
7458,0,0.1493799999999999,0.0,7.7
7459,0,0.1324199999999999,0.0,6.7
7460,0,0.10472,0.0,6.2
7461,0,0.09298,0.0,5.7
7462,0,0.0886899999999999,0.0,5.8
7463,0,0.07417,0.0,6.0
7464,0,0.0706,0.0,6.3
7465,0,0.07422,0.0,6.6
7466,0,0.06673,0.0,6.8
7467,0,0.0619799999999999,0.0,6.5
7468,0,0.06676,0.0,6.1
7469,0,0.07501,0.0,5.6
7470,0,0.0845,0.0,5.6
7471,0,0.10762,0.0,6.2
7472,0,0.11147,0.0,7.0
7473,0,0.0935699999999999,0.0,7.7
7474,0,0.08476,0.0990323512680842,9.3
7475,0,0.0788499999999999,0.2350045282624715,9.8
7476,0,0.07571,0.2813725608213466,9.8
7477,0,0.07608,0.2202109300835467,9.8
7478,0,0.08315,0.1092588072847994,10.1
7479,0,0.10542,0.0,9.8
7480,0,0.11681,0.0,9.0
7481,0,0.11904,0.0,7.9
7482,0,0.12709,0.0,6.9
7483,0,0.12095,0.0,5.6
7484,0,0.10951,0.0,5.5
7485,0,0.0928499999999999,0.0,3.9
7486,0,0.08299,0.0,4.0
7487,0,0.0677,0.0,3.7
7488,0,0.07193,0.0,3.6
7489,0,0.06833,0.0,2.9
7490,0,0.07004,0.0,2.6
7491,0,0.0728,0.0,1.9
7492,0,0.0744399999999999,0.0,2.0
7493,0,0.08363,0.0,2.6
7494,0,0.10961,0.0,2.7
7495,0,0.12006,0.0,2.6
7496,0,0.12122,0.0,4.3
7497,0,0.10969,0.0,6.1
7498,0,0.10008,0.0,8.2
7499,0,0.095,0.0,8.8
7500,0,0.0901599999999999,0.0,9.0
7501,0,0.09232,0.0,10.2
7502,0,0.10061,0.0,10.8
7503,0,0.11661,0.0,10.3
7504,0,0.12701,0.0,9.8
7505,0,0.1318,0.0,9.4
7506,0,0.12858,0.0,8.8
7507,0,0.11212,0.0,8.4
7508,0,0.09601,0.0,8.6
7509,0,0.08278,0.0,8.3
7510,0,0.08404,0.0,7.9
7511,0,0.07436,0.0,7.8
7512,0,0.0640999999999999,0.0,7.9
7513,0,0.05973,0.0,8.1
7514,0,0.05374,0.0,7.4
7515,0,0.04836,0.0,7.5
7516,0,0.05,0.0,7.5
7517,0,0.06678,0.0,7.4
7518,0,0.08418,0.0,7.1
7519,0,0.1066599999999999,0.0,7.2
7520,0,0.113,0.0,7.2
7521,0,0.10848,0.0,8.2
7522,0,0.09751,0.0,8.8
7523,0,0.08992,0.1461265750308885,9.4
7524,0,0.0848199999999999,0.3687682553569905,9.5
7525,0,0.08698,0.1736941224732511,10.6
7526,0,0.09595,0.1531930049853271,9.5
7527,0,0.11198,0.0,9.3
7528,0,0.125,0.0,7.6
7529,0,0.1361,0.0,6.1
7530,0,0.1351,0.0,7.5
7531,0,0.12358,0.0,7.1
7532,0,0.11293,0.0,7.0
7533,0,0.1051,0.0,6.5
7534,0,0.1039699999999999,0.0,6.7
7535,0,0.0932,0.0,6.3
7536,0,0.0873,0.0,5.6
7537,0,0.08589,0.0,5.7
7538,0,0.08588,0.0,5.7
7539,0,0.0832099999999999,0.0,5.2
7540,0,0.0827099999999999,0.0,5.4
7541,0,0.08544,0.0,5.5
7542,0,0.0863,0.0,4.6
7543,0,0.088,0.0,4.7
7544,0,0.092,0.0,5.4
7545,0,0.09489,0.0,6.1
7546,0,0.09128,0.0,6.8
7547,0,0.09022,0.0,7.1
7548,0,0.08794,0.0087957930136442,7.1
7549,0,0.0878,0.1159610607030833,7.2
7550,0,0.0915,0.0027025163887993,7.2
7551,0,0.10287,0.0,6.8
7552,0,0.11572,0.0,5.3
7553,0,0.12798,0.0,4.7
7554,0,0.13576,0.0,4.9
7555,0,0.12447,0.0,4.4
7556,0,0.11351,0.0,4.0
7557,0,0.10258,0.0,4.5
7558,0,0.0923799999999999,0.0,4.6
7559,0,0.08741,0.0,4.5
7560,0,0.08954,0.0,4.4
7561,0,0.08536,0.0,3.8
7562,0,0.08525,0.0,3.3
7563,0,0.08335,0.0,1.7
